 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 25, 2024 
 ==================================================================

 Disk File Name = range/air/186Hf_in_air.txt

 Ion = Hafnium      [72] , Mass = 185.9609 amu

 Density =  1.6300E-03 g/cm3 = 6.7474E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    000.02    000.01   
      O      8    021.08    023.18   
      N      7    078.44    075.53   
     Ar     18    000.47    001.28   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Hafnium      [72] , Mass = 185.9609 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.927E-01  2.291E+00    5.52 um     1.20 um     8415 A   
   1.10 keV   2.021E-01  2.409E+00    5.74 um     1.25 um     8734 A   
   1.20 keV   2.110E-01  2.522E+00    5.95 um     1.29 um     9038 A   
   1.30 keV   2.197E-01  2.630E+00    6.15 um     1.33 um     9328 A   
   1.40 keV   2.280E-01  2.733E+00    6.34 um     1.37 um     9606 A   
   1.50 keV   2.360E-01  2.832E+00    6.53 um     1.41 um     9874 A   
   1.60 keV   2.437E-01  2.927E+00    6.71 um     1.45 um     1.01 um  
   1.70 keV   2.512E-01  3.018E+00    6.89 um     1.48 um     1.04 um  
   1.80 keV   2.585E-01  3.106E+00    7.06 um     1.52 um     1.06 um  
   2.00 keV   2.725E-01  3.274E+00    7.39 um     1.58 um     1.11 um  
   2.25 keV   2.890E-01  3.470E+00    7.77 um     1.66 um     1.16 um  
   2.50 keV   3.046E-01  3.653E+00    8.14 um     1.73 um     1.22 um  
   2.75 keV   3.195E-01  3.824E+00    8.49 um     1.80 um     1.26 um  
   3.00 keV   3.337E-01  3.985E+00    8.82 um     1.87 um     1.31 um  
   3.25 keV   3.473E-01  4.138E+00    9.14 um     1.93 um     1.36 um  
