 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/73Rb_in_he_90_co2_10.txt

 Ion = Rubidium     [37] , Mass = 72.95061 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 72.95061 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.153E-01  2.989E+00   20.14 um     5.22 um     3.76 um  
   1.10 keV   1.209E-01  3.114E+00   21.08 um     5.44 um     3.93 um  
   1.20 keV   1.263E-01  3.230E+00   21.99 um     5.64 um     4.09 um  
   1.30 keV   1.315E-01  3.339E+00   22.87 um     5.84 um     4.24 um  
   1.40 keV   1.364E-01  3.441E+00   23.72 um     6.03 um     4.38 um  
   1.50 keV   1.412E-01  3.539E+00   24.54 um     6.22 um     4.53 um  
   1.60 keV   1.459E-01  3.631E+00   25.35 um     6.39 um     4.67 um  
   1.70 keV   1.503E-01  3.718E+00   26.14 um     6.57 um     4.80 um  
   1.80 keV   1.547E-01  3.802E+00   26.90 um     6.73 um     4.93 um  
   2.00 keV   1.631E-01  3.958E+00   28.39 um     7.06 um     5.19 um  
   2.25 keV   1.730E-01  4.136E+00   30.18 um     7.44 um     5.49 um  
   2.50 keV   1.823E-01  4.297E+00   31.90 um     7.80 um     5.78 um  
   2.75 keV   1.912E-01  4.445E+00   33.56 um     8.14 um     6.06 um  
   3.00 keV   1.997E-01  4.582E+00   35.16 um     8.47 um     6.33 um  
   3.25 keV   2.079E-01  4.708E+00   36.73 um     8.79 um     6.59 um  
