 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/175Hf_in_he_90_co2_10.txt

 Ion = Hafnium      [72] , Mass = 174.9415 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Hafnium      [72] , Mass = 174.9415 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.367E-01  2.637E+00   26.58 um     4.72 um     3.28 um  
   1.10 keV   2.483E-01  2.772E+00   27.66 um     4.90 um     3.41 um  
   1.20 keV   2.593E-01  2.900E+00   28.69 um     5.08 um     3.53 um  
   1.30 keV   2.699E-01  3.022E+00   29.67 um     5.25 um     3.65 um  
   1.40 keV   2.801E-01  3.139E+00   30.62 um     5.41 um     3.76 um  
   1.50 keV   2.900E-01  3.251E+00   31.53 um     5.56 um     3.86 um  
   1.60 keV   2.995E-01  3.358E+00   32.41 um     5.71 um     3.97 um  
   1.70 keV   3.087E-01  3.462E+00   33.27 um     5.85 um     4.06 um  
   1.80 keV   3.176E-01  3.561E+00   34.10 um     5.99 um     4.16 um  
   2.00 keV   3.348E-01  3.751E+00   35.69 um     6.25 um     4.35 um  
   2.25 keV   3.551E-01  3.971E+00   37.58 um     6.56 um     4.56 um  
   2.50 keV   3.743E-01  4.176E+00   39.38 um     6.85 um     4.77 um  
   2.75 keV   3.926E-01  4.369E+00   41.08 um     7.12 um     4.97 um  
   3.00 keV   4.101E-01  4.550E+00   42.72 um     7.38 um     5.16 um  
   3.25 keV   4.268E-01  4.721E+00   44.30 um     7.63 um     5.34 um  
