 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/58Ge_in_he_90_co2_10.txt

 Ion = Germanium    [32] , Mass = 57.99186 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Germanium    [32] , Mass = 57.99186 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.094E-01  2.998E+00   18.86 um     5.32 um     3.87 um  
   1.10 keV   1.147E-01  3.114E+00   19.78 um     5.54 um     4.05 um  
   1.20 keV   1.198E-01  3.222E+00   20.67 um     5.76 um     4.22 um  
   1.30 keV   1.247E-01  3.323E+00   21.54 um     5.97 um     4.39 um  
   1.40 keV   1.294E-01  3.418E+00   22.38 um     6.17 um     4.54 um  
   1.50 keV   1.339E-01  3.507E+00   23.20 um     6.37 um     4.70 um  
   1.60 keV   1.383E-01  3.592E+00   24.00 um     6.56 um     4.85 um  
   1.70 keV   1.426E-01  3.671E+00   24.78 um     6.74 um     4.99 um  
   1.80 keV   1.467E-01  3.747E+00   25.54 um     6.92 um     5.14 um  
   2.00 keV   1.547E-01  3.889E+00   27.03 um     7.26 um     5.41 um  
   2.25 keV   1.640E-01  4.048E+00   28.83 um     7.67 um     5.75 um  
   2.50 keV   1.729E-01  4.192E+00   30.56 um     8.06 um     6.06 um  
   2.75 keV   1.814E-01  4.323E+00   32.23 um     8.44 um     6.37 um  
   3.00 keV   1.894E-01  4.443E+00   33.86 um     8.80 um     6.67 um  
   3.25 keV   1.972E-01  4.553E+00   35.45 um     9.15 um     6.95 um  
