 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/138Pm_in_he_90_co2_10.txt

 Ion = Promethium   [61] , Mass = 137.9196 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Promethium   [61] , Mass = 137.9196 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.874E-01  2.801E+00   24.51 um     4.88 um     3.42 um  
   1.10 keV   1.966E-01  2.939E+00   25.53 um     5.07 um     3.56 um  
   1.20 keV   2.053E-01  3.068E+00   26.50 um     5.26 um     3.68 um  
   1.30 keV   2.137E-01  3.192E+00   27.44 um     5.43 um     3.81 um  
   1.40 keV   2.218E-01  3.309E+00   28.35 um     5.60 um     3.93 um  
   1.50 keV   2.296E-01  3.421E+00   29.22 um     5.76 um     4.04 um  
   1.60 keV   2.371E-01  3.528E+00   30.06 um     5.91 um     4.15 um  
   1.70 keV   2.444E-01  3.632E+00   30.88 um     6.06 um     4.26 um  
   1.80 keV   2.515E-01  3.731E+00   31.68 um     6.20 um     4.36 um  
   2.00 keV   2.651E-01  3.919E+00   33.22 um     6.48 um     4.56 um  
   2.25 keV   2.812E-01  4.136E+00   35.04 um     6.80 um     4.80 um  
   2.50 keV   2.964E-01  4.338E+00   36.78 um     7.11 um     5.03 um  
   2.75 keV   3.108E-01  4.526E+00   38.44 um     7.40 um     5.24 um  
   3.00 keV   3.247E-01  4.702E+00   40.03 um     7.67 um     5.45 um  
   3.25 keV   3.379E-01  4.868E+00   41.57 um     7.93 um     5.64 um  
