 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/22O_in_he_90_co2_10.txt

 Ion = Oxygen       [8] , Mass = 22.00997 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Oxygen       [8] , Mass = 22.00997 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.471E-01  1.522E+00   23.51 um     8.30 um     6.29 um  
   1.10 keV   1.543E-01  1.547E+00   25.12 um     8.80 um     6.68 um  
   1.20 keV   1.611E-01  1.568E+00   26.71 um     9.28 um     7.05 um  
   1.30 keV   1.677E-01  1.587E+00   28.28 um     9.76 um     7.42 um  
   1.40 keV   1.740E-01  1.604E+00   29.84 um    10.22 um     7.78 um  
   1.50 keV   1.802E-01  1.618E+00   31.38 um    10.68 um     8.13 um  
   1.60 keV   1.861E-01  1.631E+00   32.90 um    11.14 um     8.48 um  
   1.70 keV   1.918E-01  1.643E+00   34.42 um    11.58 um     8.83 um  
   1.80 keV   1.973E-01  1.653E+00   35.92 um    12.03 um     9.17 um  
   2.00 keV   2.080E-01  1.669E+00   38.90 um    12.90 um     9.83 um  
   2.25 keV   2.206E-01  1.685E+00   42.58 um    13.97 um    10.65 um  
   2.50 keV   2.326E-01  1.696E+00   46.23 um    15.01 um    11.44 um  
   2.75 keV   2.439E-01  1.704E+00   49.84 um    16.05 um    12.22 um  
   3.00 keV   2.548E-01  1.709E+00   53.44 um    17.06 um    12.99 um  
   3.25 keV   2.652E-01  1.712E+00   57.02 um    18.07 um    13.75 um  
