 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/211At_in_he_90_co2_10.txt

 Ion = Astatine     [85] , Mass = 210.9875 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Astatine     [85] , Mass = 210.9875 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.686E-01  2.510E+00   28.36 um     4.59 um     3.18 um  
   1.10 keV   2.818E-01  2.644E+00   29.48 um     4.77 um     3.30 um  
   1.20 keV   2.943E-01  2.770E+00   30.55 um     4.94 um     3.42 um  
   1.30 keV   3.063E-01  2.891E+00   31.57 um     5.10 um     3.53 um  
   1.40 keV   3.179E-01  3.007E+00   32.55 um     5.25 um     3.63 um  
   1.50 keV   3.290E-01  3.118E+00   33.50 um     5.40 um     3.73 um  
   1.60 keV   3.398E-01  3.225E+00   34.41 um     5.54 um     3.83 um  
   1.70 keV   3.503E-01  3.329E+00   35.30 um     5.68 um     3.93 um  
   1.80 keV   3.604E-01  3.429E+00   36.15 um     5.81 um     4.02 um  
   2.00 keV   3.799E-01  3.619E+00   37.80 um     6.07 um     4.19 um  
   2.25 keV   4.030E-01  3.841E+00   39.74 um     6.37 um     4.40 um  
   2.50 keV   4.248E-01  4.049E+00   41.58 um     6.64 um     4.59 um  
   2.75 keV   4.455E-01  4.245E+00   43.33 um     6.91 um     4.77 um  
   3.00 keV   4.653E-01  4.429E+00   45.01 um     7.16 um     4.95 um  
   3.25 keV   4.843E-01  4.604E+00   46.62 um     7.40 um     5.12 um  
