 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/159Nd_in_he_90_co2_10.txt

 Ion = Neodymium    [60] , Mass = 158.9466 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neodymium    [60] , Mass = 158.9466 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.213E-01  2.627E+00   26.12 um     4.83 um     3.36 um  
   1.10 keV   2.322E-01  2.758E+00   27.20 um     5.02 um     3.50 um  
   1.20 keV   2.425E-01  2.881E+00   28.23 um     5.20 um     3.62 um  
   1.30 keV   2.524E-01  2.999E+00   29.22 um     5.37 um     3.74 um  
   1.40 keV   2.619E-01  3.110E+00   30.18 um     5.54 um     3.86 um  
   1.50 keV   2.711E-01  3.217E+00   31.10 um     5.70 um     3.97 um  
   1.60 keV   2.800E-01  3.320E+00   31.99 um     5.85 um     4.08 um  
   1.70 keV   2.886E-01  3.418E+00   32.86 um     6.00 um     4.19 um  
   1.80 keV   2.970E-01  3.513E+00   33.70 um     6.14 um     4.29 um  
   2.00 keV   3.130E-01  3.693E+00   35.32 um     6.41 um     4.48 um  
   2.25 keV   3.320E-01  3.902E+00   37.24 um     6.73 um     4.72 um  
   2.50 keV   3.500E-01  4.095E+00   39.07 um     7.03 um     4.94 um  
   2.75 keV   3.671E-01  4.276E+00   40.81 um     7.32 um     5.15 um  
   3.00 keV   3.834E-01  4.445E+00   42.49 um     7.58 um     5.35 um  
   3.25 keV   3.990E-01  4.605E+00   44.10 um     7.84 um     5.54 um  
