 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/195Pt_in_he_90_co2_10.txt

 Ion = Platinum     [78] , Mass = 194.9648 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Platinum     [78] , Mass = 194.9648 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.703E-01  2.557E+00   27.46 um     4.60 um     3.19 um  
   1.10 keV   2.835E-01  2.690E+00   28.56 um     4.78 um     3.32 um  
   1.20 keV   2.961E-01  2.817E+00   29.61 um     4.95 um     3.43 um  
   1.30 keV   3.082E-01  2.938E+00   30.61 um     5.12 um     3.54 um  
   1.40 keV   3.198E-01  3.054E+00   31.58 um     5.27 um     3.65 um  
   1.50 keV   3.310E-01  3.165E+00   32.51 um     5.42 um     3.75 um  
   1.60 keV   3.419E-01  3.271E+00   33.41 um     5.56 um     3.85 um  
   1.70 keV   3.524E-01  3.374E+00   34.28 um     5.70 um     3.95 um  
   1.80 keV   3.626E-01  3.474E+00   35.12 um     5.84 um     4.04 um  
   2.00 keV   3.823E-01  3.663E+00   36.74 um     6.09 um     4.22 um  
   2.25 keV   4.054E-01  3.883E+00   38.66 um     6.40 um     4.43 um  
   2.50 keV   4.274E-01  4.089E+00   40.48 um     6.68 um     4.63 um  
   2.75 keV   4.482E-01  4.282E+00   42.21 um     6.94 um     4.81 um  
   3.00 keV   4.682E-01  4.465E+00   43.86 um     7.20 um     4.99 um  
   3.25 keV   4.873E-01  4.637E+00   45.46 um     7.44 um     5.17 um  
