 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/37Ar_in_he_90_co2_10.txt

 Ion = Argon        [18] , Mass = 36.96678 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Argon        [18] , Mass = 36.96678 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.031E-01  2.479E+00   18.50 um     5.81 um     4.35 um  
   1.10 keV   2.130E-01  2.553E+00   19.54 um     6.09 um     4.58 um  
   1.20 keV   2.225E-01  2.621E+00   20.56 um     6.36 um     4.79 um  
   1.30 keV   2.315E-01  2.684E+00   21.55 um     6.62 um     5.00 um  
   1.40 keV   2.403E-01  2.742E+00   22.51 um     6.87 um     5.21 um  
   1.50 keV   2.487E-01  2.795E+00   23.46 um     7.12 um     5.41 um  
   1.60 keV   2.569E-01  2.845E+00   24.39 um     7.36 um     5.60 um  
   1.70 keV   2.648E-01  2.891E+00   25.31 um     7.60 um     5.79 um  
   1.80 keV   2.724E-01  2.935E+00   26.21 um     7.83 um     5.98 um  
   2.00 keV   2.872E-01  3.014E+00   27.98 um     8.27 um     6.35 um  
   2.25 keV   3.046E-01  3.101E+00   30.13 um     8.81 um     6.78 um  
   2.50 keV   3.211E-01  3.177E+00   32.22 um     9.33 um     7.21 um  
   2.75 keV   3.368E-01  3.244E+00   34.26 um     9.83 um     7.62 um  
   3.00 keV   3.517E-01  3.304E+00   36.27 um    10.32 um     8.02 um  
   3.25 keV   3.661E-01  3.357E+00   38.24 um    10.80 um     8.41 um  
