 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/212Rn_in_he_90_co2_10.txt

 Ion = Radon        [86] , Mass = 211.9907 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Radon        [86] , Mass = 211.9907 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.808E-01  2.511E+00   28.24 um     4.54 um     3.15 um  
   1.10 keV   2.945E-01  2.644E+00   29.35 um     4.72 um     3.27 um  
   1.20 keV   3.076E-01  2.771E+00   30.42 um     4.89 um     3.39 um  
   1.30 keV   3.202E-01  2.893E+00   31.43 um     5.05 um     3.50 um  
   1.40 keV   3.323E-01  3.009E+00   32.41 um     5.20 um     3.60 um  
   1.50 keV   3.439E-01  3.120E+00   33.35 um     5.35 um     3.70 um  
   1.60 keV   3.552E-01  3.228E+00   34.26 um     5.49 um     3.80 um  
   1.70 keV   3.661E-01  3.331E+00   35.14 um     5.63 um     3.89 um  
   1.80 keV   3.767E-01  3.431E+00   36.00 um     5.76 um     3.98 um  
   2.00 keV   3.971E-01  3.622E+00   37.64 um     6.01 um     4.15 um  
   2.25 keV   4.212E-01  3.845E+00   39.57 um     6.31 um     4.35 um  
   2.50 keV   4.440E-01  4.054E+00   41.40 um     6.59 um     4.55 um  
   2.75 keV   4.657E-01  4.250E+00   43.14 um     6.85 um     4.73 um  
   3.00 keV   4.864E-01  4.435E+00   44.81 um     7.10 um     4.90 um  
   3.25 keV   5.062E-01  4.611E+00   46.41 um     7.33 um     5.07 um  
