 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/133Eu_in_he_90_co2_10.txt

 Ion = Europium     [63] , Mass = 132.9493 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Europium     [63] , Mass = 132.9493 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.052E-01  2.869E+00   23.76 um     4.80 um     3.37 um  
   1.10 keV   2.152E-01  3.009E+00   24.75 um     4.99 um     3.50 um  
   1.20 keV   2.248E-01  3.142E+00   25.70 um     5.17 um     3.63 um  
   1.30 keV   2.340E-01  3.268E+00   26.61 um     5.34 um     3.75 um  
   1.40 keV   2.428E-01  3.389E+00   27.48 um     5.51 um     3.87 um  
   1.50 keV   2.513E-01  3.503E+00   28.33 um     5.67 um     3.98 um  
   1.60 keV   2.596E-01  3.613E+00   29.15 um     5.82 um     4.09 um  
   1.70 keV   2.676E-01  3.719E+00   29.94 um     5.96 um     4.19 um  
   1.80 keV   2.753E-01  3.821E+00   30.72 um     6.11 um     4.30 um  
   2.00 keV   2.902E-01  4.013E+00   32.21 um     6.38 um     4.49 um  
   2.25 keV   3.078E-01  4.236E+00   33.98 um     6.70 um     4.73 um  
   2.50 keV   3.245E-01  4.443E+00   35.66 um     7.00 um     4.95 um  
   2.75 keV   3.403E-01  4.635E+00   37.27 um     7.28 um     5.16 um  
   3.00 keV   3.555E-01  4.816E+00   38.82 um     7.55 um     5.36 um  
   3.25 keV   3.700E-01  4.985E+00   40.31 um     7.81 um     5.56 um  
