 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 26, 2024 
 ==================================================================

 Disk File Name = range/he_90_co2_10/22Ne_in_he_90_co2_10.txt

 Ion = Neon         [10] , Mass = 21.99138 amu

 Density =  2.9760E-04 g/cm3 = 2.6870E+19 atoms/cm3
 Target is a GAS 
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     He      2    075.00    045.01   
      C      6    008.33    015.01   
      O      8    016.67    039.98   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neon         [10] , Mass = 21.99138 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.232E-01  1.762E+00   21.20 um     7.72 um     5.82 um  
   1.10 keV   1.292E-01  1.796E+00   22.61 um     8.17 um     6.17 um  
   1.20 keV   1.349E-01  1.826E+00   24.00 um     8.61 um     6.51 um  
   1.30 keV   1.404E-01  1.852E+00   25.37 um     9.03 um     6.84 um  
   1.40 keV   1.457E-01  1.876E+00   26.72 um     9.45 um     7.16 um  
   1.50 keV   1.508E-01  1.897E+00   28.06 um     9.86 um     7.48 um  
   1.60 keV   1.558E-01  1.916E+00   29.39 um    10.27 um     7.79 um  
   1.70 keV   1.606E-01  1.933E+00   30.70 um    10.67 um     8.10 um  
   1.80 keV   1.652E-01  1.948E+00   32.00 um    11.06 um     8.40 um  
   2.00 keV   1.742E-01  1.975E+00   34.57 um    11.84 um     9.00 um  
   2.25 keV   1.847E-01  2.002E+00   37.75 um    12.79 um     9.72 um  
   2.50 keV   1.947E-01  2.023E+00   40.89 um    13.72 um    10.43 um  
   2.75 keV   2.042E-01  2.039E+00   44.00 um    14.64 um    11.13 um  
   3.00 keV   2.133E-01  2.052E+00   47.08 um    15.54 um    11.81 um  
   3.25 keV   2.220E-01  2.062E+00   50.15 um    16.44 um    12.49 um  
