 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/anthracene/89Rb_in_anthracene.txt

 Ion = Rubidium     [37] , Mass = 88.91228 amu

 Density =  1.2430E+00 g/cm3 = 1.0079E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    041.67    005.65   
      C      6    058.33    094.35   
 ====================================
 Bragg Correction = 1.27%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rubidium     [37] , Mass = 88.91228 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.685E-01  2.740E+00      53 A        14 A        10 A   
   1.10 keV   1.767E-01  2.860E+00      55 A        14 A        10 A   
   1.20 keV   1.846E-01  2.972E+00      58 A        15 A        11 A   
   1.30 keV   1.921E-01  3.077E+00      60 A        15 A        11 A   
   1.40 keV   1.994E-01  3.177E+00      62 A        16 A        11 A   
   1.50 keV   2.064E-01  3.272E+00      64 A        16 A        12 A   
   1.60 keV   2.131E-01  3.362E+00      66 A        17 A        12 A   
   1.70 keV   2.197E-01  3.448E+00      68 A        17 A        12 A   
   1.80 keV   2.261E-01  3.530E+00      70 A        18 A        13 A   
   2.00 keV   2.383E-01  3.684E+00      74 A        18 A        13 A   
   2.25 keV   2.528E-01  3.861E+00      78 A        19 A        14 A   
   2.50 keV   2.664E-01  4.022E+00      83 A        20 A        15 A   
   2.75 keV   2.794E-01  4.170E+00      87 A        21 A        16 A   
   3.00 keV   2.919E-01  4.308E+00      91 A        22 A        16 A   
   3.25 keV   3.038E-01  4.435E+00      95 A        23 A        17 A   
   3.50 keV   3.153E-01  4.555E+00      99 A        23 A        18 A   
   3.75 keV   3.263E-01  4.668E+00     102 A        24 A        18 A   
   4.00 keV   3.370E-01  4.773E+00     106 A        25 A        19 A   
