 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/anthracene/212Po_in_anthracene.txt

 Ion = Polonium     [84] , Mass = 211.9889 amu

 Density =  1.2430E+00 g/cm3 = 1.0079E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    041.67    005.65   
      C      6    058.33    094.35   
 ====================================
 Bragg Correction = 1.27%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Polonium     [84] , Mass = 211.9889 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    4.497E-01  2.448E+00      64 A        11 A         7 A   
   1.10 keV   4.716E-01  2.579E+00      67 A        11 A         8 A   
   1.20 keV   4.926E-01  2.704E+00      69 A        12 A         8 A   
   1.30 keV   5.127E-01  2.823E+00      71 A        12 A         8 A   
   1.40 keV   5.320E-01  2.937E+00      74 A        12 A         8 A   
   1.50 keV   5.507E-01  3.046E+00      76 A        13 A         9 A   
   1.60 keV   5.688E-01  3.152E+00      78 A        13 A         9 A   
   1.70 keV   5.863E-01  3.254E+00      80 A        13 A         9 A   
   1.80 keV   6.033E-01  3.352E+00      82 A        14 A         9 A   
   2.00 keV   6.359E-01  3.540E+00      86 A        14 A        10 A   
   2.25 keV   6.745E-01  3.759E+00      90 A        15 A        10 A   
   2.50 keV   7.110E-01  3.965E+00      94 A        16 A        11 A   
   2.75 keV   7.457E-01  4.158E+00      98 A        16 A        11 A   
   3.00 keV   7.788E-01  4.341E+00     102 A        17 A        12 A   
   3.25 keV   8.106E-01  4.514E+00     106 A        17 A        12 A   
   3.50 keV   8.412E-01  4.679E+00     109 A        18 A        12 A   
   3.75 keV   8.708E-01  4.837E+00     113 A        18 A        13 A   
   4.00 keV   8.993E-01  4.988E+00     116 A        19 A        13 A   
