 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/83Zr_in_be.txt

 Ion = Zirconium    [40] , Mass = 82.92924 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Zirconium    [40] , Mass = 82.92924 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.419E-01  2.787E+00      35 A         9 A         6 A   
   1.10 keV   1.488E-01  2.905E+00      37 A         9 A         6 A   
   1.20 keV   1.554E-01  3.015E+00      38 A         9 A         7 A   
   1.30 keV   1.617E-01  3.119E+00      40 A        10 A         7 A   
   1.40 keV   1.678E-01  3.216E+00      41 A        10 A         7 A   
   1.50 keV   1.737E-01  3.309E+00      43 A        10 A         7 A   
   1.60 keV   1.794E-01  3.396E+00      44 A        10 A         8 A   
   1.70 keV   1.850E-01  3.480E+00      46 A        11 A         8 A   
   1.80 keV   1.903E-01  3.559E+00      47 A        11 A         8 A   
   2.00 keV   2.006E-01  3.709E+00      49 A        12 A         8 A   
   2.25 keV   2.128E-01  3.879E+00      52 A        12 A         9 A   
   2.50 keV   2.243E-01  4.033E+00      55 A        13 A         9 A   
   2.75 keV   2.352E-01  4.176E+00      58 A        13 A        10 A   
   3.00 keV   2.457E-01  4.307E+00      61 A        14 A        10 A   
   3.25 keV   2.557E-01  4.428E+00      64 A        14 A        11 A   
   3.50 keV   2.654E-01  4.542E+00      66 A        15 A        11 A   
   3.75 keV   2.747E-01  4.648E+00      69 A        15 A        12 A   
   4.00 keV   2.837E-01  4.748E+00      71 A        16 A        12 A   
   4.50 keV   3.009E-01  4.931E+00      76 A        17 A        13 A   
