 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/130Te_in_be.txt

 Ion = Tellurium    [52] , Mass = 129.9062 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tellurium    [52] , Mass = 129.9062 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.145E-01  2.601E+00      42 A         9 A         6 A   
   1.10 keV   1.201E-01  2.723E+00      44 A         9 A         6 A   
   1.20 keV   1.254E-01  2.838E+00      46 A         9 A         6 A   
   1.30 keV   1.305E-01  2.947E+00      47 A        10 A         7 A   
   1.40 keV   1.355E-01  3.050E+00      49 A        10 A         7 A   
   1.50 keV   1.402E-01  3.149E+00      51 A        10 A         7 A   
   1.60 keV   1.448E-01  3.243E+00      52 A        10 A         7 A   
   1.70 keV   1.493E-01  3.333E+00      54 A        11 A         8 A   
   1.80 keV   1.536E-01  3.420E+00      55 A        11 A         8 A   
   2.00 keV   1.619E-01  3.583E+00      58 A        11 A         8 A   
   2.25 keV   1.717E-01  3.771E+00      61 A        12 A         8 A   
   2.50 keV   1.810E-01  3.945E+00      64 A        13 A         9 A   
   2.75 keV   1.899E-01  4.106E+00      67 A        13 A         9 A   
   3.00 keV   1.983E-01  4.256E+00      70 A        14 A        10 A   
   3.25 keV   2.064E-01  4.396E+00      73 A        14 A        10 A   
   3.50 keV   2.142E-01  4.529E+00      76 A        14 A        10 A   
   3.75 keV   2.217E-01  4.654E+00      78 A        15 A        11 A   
   4.00 keV   2.290E-01  4.772E+00      81 A        15 A        11 A   
   4.50 keV   2.429E-01  4.992E+00      86 A        16 A        12 A   
