 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/207Pt_in_be.txt

 Ion = Platinum     [78] , Mass = 206.9956 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Platinum     [78] , Mass = 206.9956 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.382E-01  2.369E+00      46 A         7 A         5 A   
   1.10 keV   3.547E-01  2.491E+00      48 A         7 A         5 A   
   1.20 keV   3.704E-01  2.608E+00      50 A         8 A         5 A   
   1.30 keV   3.856E-01  2.720E+00      51 A         8 A         5 A   
   1.40 keV   4.001E-01  2.826E+00      53 A         8 A         6 A   
   1.50 keV   4.142E-01  2.928E+00      54 A         8 A         6 A   
   1.60 keV   4.277E-01  3.026E+00      56 A         9 A         6 A   
   1.70 keV   4.409E-01  3.121E+00      57 A         9 A         6 A   
   1.80 keV   4.537E-01  3.212E+00      59 A         9 A         6 A   
   2.00 keV   4.782E-01  3.386E+00      62 A        10 A         7 A   
   2.25 keV   5.072E-01  3.588E+00      65 A        10 A         7 A   
   2.50 keV   5.347E-01  3.777E+00      68 A        10 A         7 A   
   2.75 keV   5.608E-01  3.954E+00      71 A        11 A         7 A   
   3.00 keV   5.857E-01  4.121E+00      74 A        11 A         8 A   
   3.25 keV   6.096E-01  4.279E+00      76 A        12 A         8 A   
   3.50 keV   6.326E-01  4.429E+00      79 A        12 A         8 A   
   3.75 keV   6.548E-01  4.572E+00      82 A        12 A         9 A   
   4.00 keV   6.763E-01  4.708E+00      84 A        13 A         9 A   
   4.50 keV   7.173E-01  4.964E+00      89 A        13 A         9 A   
