 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/94Ru_in_be.txt

 Ion = Ruthenium    [44] , Mass = 93.91135 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ruthenium    [44] , Mass = 93.91135 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.335E-01  2.771E+00      37 A         9 A         6 A   
   1.10 keV   1.400E-01  2.892E+00      38 A         9 A         6 A   
   1.20 keV   1.462E-01  3.006E+00      40 A         9 A         7 A   
   1.30 keV   1.522E-01  3.113E+00      41 A        10 A         7 A   
   1.40 keV   1.580E-01  3.214E+00      43 A        10 A         7 A   
   1.50 keV   1.635E-01  3.311E+00      44 A        10 A         7 A   
   1.60 keV   1.689E-01  3.402E+00      46 A        10 A         7 A   
   1.70 keV   1.741E-01  3.489E+00      47 A        11 A         8 A   
   1.80 keV   1.791E-01  3.572E+00      48 A        11 A         8 A   
   2.00 keV   1.888E-01  3.729E+00      51 A        11 A         8 A   
   2.25 keV   2.003E-01  3.908E+00      54 A        12 A         9 A   
   2.50 keV   2.111E-01  4.072E+00      57 A        13 A         9 A   
   2.75 keV   2.214E-01  4.223E+00      60 A        13 A        10 A   
   3.00 keV   2.312E-01  4.362E+00      63 A        14 A        10 A   
   3.25 keV   2.407E-01  4.492E+00      65 A        14 A        10 A   
   3.50 keV   2.498E-01  4.614E+00      68 A        15 A        11 A   
   3.75 keV   2.585E-01  4.728E+00      71 A        15 A        11 A   
   4.00 keV   2.670E-01  4.836E+00      73 A        15 A        12 A   
   4.50 keV   2.832E-01  5.034E+00      78 A        16 A        12 A   
