 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/84As_in_be.txt

 Ion = Arsenic      [33] , Mass = 83.92931 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Arsenic      [33] , Mass = 83.92931 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.377E-01  2.589E+00      37 A         9 A         6 A   
   1.10 keV   1.444E-01  2.695E+00      39 A         9 A         7 A   
   1.20 keV   1.508E-01  2.793E+00      41 A        10 A         7 A   
   1.30 keV   1.570E-01  2.886E+00      42 A        10 A         7 A   
   1.40 keV   1.629E-01  2.972E+00      44 A        10 A         7 A   
   1.50 keV   1.686E-01  3.054E+00      45 A        11 A         8 A   
   1.60 keV   1.742E-01  3.132E+00      47 A        11 A         8 A   
   1.70 keV   1.795E-01  3.206E+00      48 A        11 A         8 A   
   1.80 keV   1.847E-01  3.276E+00      50 A        11 A         8 A   
   2.00 keV   1.947E-01  3.407E+00      53 A        12 A         9 A   
   2.25 keV   2.065E-01  3.556E+00      56 A        13 A         9 A   
   2.50 keV   2.177E-01  3.691E+00      59 A        13 A        10 A   
   2.75 keV   2.283E-01  3.815E+00      62 A        14 A        10 A   
   3.00 keV   2.385E-01  3.928E+00      65 A        14 A        11 A   
   3.25 keV   2.482E-01  4.034E+00      68 A        15 A        11 A   
   3.50 keV   2.576E-01  4.131E+00      71 A        15 A        12 A   
   3.75 keV   2.666E-01  4.222E+00      74 A        16 A        12 A   
   4.00 keV   2.754E-01  4.308E+00      77 A        16 A        13 A   
   4.50 keV   2.921E-01  4.464E+00      82 A        17 A        13 A   
