 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/41Ca_in_be.txt

 Ion = Calcium      [20] , Mass = 40.96228 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Calcium      [20] , Mass = 40.96228 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.984E-01  2.389E+00      32 A        10 A         7 A   
   1.10 keV   2.080E-01  2.463E+00      33 A        10 A         8 A   
   1.20 keV   2.173E-01  2.531E+00      35 A        11 A         8 A   
   1.30 keV   2.262E-01  2.593E+00      37 A        11 A         8 A   
   1.40 keV   2.347E-01  2.651E+00      38 A        11 A         9 A   
   1.50 keV   2.429E-01  2.705E+00      40 A        12 A         9 A   
   1.60 keV   2.509E-01  2.755E+00      41 A        12 A         9 A   
   1.70 keV   2.586E-01  2.802E+00      43 A        13 A        10 A   
   1.80 keV   2.661E-01  2.846E+00      44 A        13 A        10 A   
   2.00 keV   2.805E-01  2.926E+00      47 A        14 A        11 A   
   2.25 keV   2.975E-01  3.014E+00      51 A        14 A        11 A   
   2.50 keV   3.136E-01  3.092E+00      54 A        15 A        12 A   
   2.75 keV   3.289E-01  3.161E+00      58 A        16 A        13 A   
   3.00 keV   3.436E-01  3.222E+00      61 A        17 A        13 A   
   3.25 keV   3.576E-01  3.277E+00      64 A        18 A        14 A   
   3.50 keV   3.711E-01  3.327E+00      68 A        18 A        15 A   
   3.75 keV   3.841E-01  3.372E+00      71 A        19 A        15 A   
   4.00 keV   3.967E-01  3.413E+00      74 A        20 A        16 A   
   4.50 keV   4.208E-01  3.485E+00      80 A        21 A        17 A   
