 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/54K_in_be.txt

 Ion = Potassium    [19] , Mass = 53.99447 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Potassium    [19] , Mass = 53.99447 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.947E-01  2.255E+00      35 A        10 A         7 A   
   1.10 keV   2.042E-01  2.328E+00      37 A        10 A         8 A   
   1.20 keV   2.133E-01  2.396E+00      39 A        10 A         8 A   
   1.30 keV   2.220E-01  2.458E+00      41 A        11 A         8 A   
   1.40 keV   2.304E-01  2.516E+00      43 A        11 A         9 A   
   1.50 keV   2.385E-01  2.570E+00      44 A        12 A         9 A   
   1.60 keV   2.463E-01  2.620E+00      46 A        12 A         9 A   
   1.70 keV   2.539E-01  2.668E+00      48 A        12 A        10 A   
   1.80 keV   2.612E-01  2.712E+00      49 A        13 A        10 A   
   2.00 keV   2.754E-01  2.794E+00      53 A        13 A        10 A   
   2.25 keV   2.921E-01  2.884E+00      56 A        14 A        11 A   
   2.50 keV   3.079E-01  2.964E+00      60 A        15 A        12 A   
   2.75 keV   3.229E-01  3.035E+00      64 A        16 A        12 A   
   3.00 keV   3.372E-01  3.099E+00      67 A        16 A        13 A   
   3.25 keV   3.510E-01  3.157E+00      71 A        17 A        14 A   
   3.50 keV   3.643E-01  3.209E+00      74 A        18 A        14 A   
   3.75 keV   3.771E-01  3.257E+00      78 A        19 A        15 A   
   4.00 keV   3.894E-01  3.301E+00      81 A        19 A        15 A   
   4.50 keV   4.130E-01  3.378E+00      88 A        20 A        17 A   
