 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/219Th_in_be.txt

 Ion = Thorium      [90] , Mass = 219.0155 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Thorium      [90] , Mass = 219.0155 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.377E-01  2.381E+00      46 A         7 A         5 A   
   1.10 keV   3.542E-01  2.507E+00      48 A         7 A         5 A   
   1.20 keV   3.699E-01  2.627E+00      50 A         8 A         5 A   
   1.30 keV   3.850E-01  2.742E+00      52 A         8 A         5 A   
   1.40 keV   3.996E-01  2.852E+00      53 A         8 A         6 A   
   1.50 keV   4.136E-01  2.957E+00      55 A         8 A         6 A   
   1.60 keV   4.271E-01  3.058E+00      56 A         9 A         6 A   
   1.70 keV   4.403E-01  3.156E+00      58 A         9 A         6 A   
   1.80 keV   4.530E-01  3.251E+00      59 A         9 A         6 A   
   2.00 keV   4.776E-01  3.431E+00      62 A         9 A         6 A   
   2.25 keV   5.065E-01  3.641E+00      65 A        10 A         7 A   
   2.50 keV   5.339E-01  3.838E+00      68 A        10 A         7 A   
   2.75 keV   5.600E-01  4.023E+00      71 A        11 A         7 A   
   3.00 keV   5.849E-01  4.197E+00      74 A        11 A         8 A   
   3.25 keV   6.088E-01  4.363E+00      77 A        12 A         8 A   
   3.50 keV   6.317E-01  4.520E+00      79 A        12 A         8 A   
   3.75 keV   6.539E-01  4.671E+00      82 A        12 A         8 A   
   4.00 keV   6.754E-01  4.815E+00      84 A        13 A         9 A   
   4.50 keV   7.163E-01  5.085E+00      89 A        13 A         9 A   
