 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/172Hg_in_be.txt

 Ion = Mercury      [80] , Mass = 171.9989 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Mercury      [80] , Mass = 171.9989 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.678E-01  2.595E+00      41 A         7 A         5 A   
   1.10 keV   3.858E-01  2.727E+00      43 A         7 A         5 A   
   1.20 keV   4.029E-01  2.853E+00      44 A         8 A         5 A   
   1.30 keV   4.194E-01  2.973E+00      46 A         8 A         5 A   
   1.40 keV   4.352E-01  3.088E+00      47 A         8 A         6 A   
   1.50 keV   4.505E-01  3.198E+00      49 A         8 A         6 A   
   1.60 keV   4.653E-01  3.303E+00      50 A         9 A         6 A   
   1.70 keV   4.796E-01  3.405E+00      52 A         9 A         6 A   
   1.80 keV   4.935E-01  3.502E+00      53 A         9 A         6 A   
   2.00 keV   5.202E-01  3.688E+00      55 A         9 A         6 A   
   2.25 keV   5.517E-01  3.905E+00      58 A        10 A         7 A   
   2.50 keV   5.816E-01  4.107E+00      61 A        10 A         7 A   
   2.75 keV   6.100E-01  4.295E+00      64 A        11 A         7 A   
   3.00 keV   6.371E-01  4.473E+00      66 A        11 A         8 A   
   3.25 keV   6.631E-01  4.641E+00      69 A        11 A         8 A   
   3.50 keV   6.881E-01  4.800E+00      71 A        12 A         8 A   
   3.75 keV   7.123E-01  4.952E+00      74 A        12 A         8 A   
   4.00 keV   7.356E-01  5.096E+00      76 A        12 A         9 A   
   4.50 keV   7.803E-01  5.367E+00      80 A        13 A         9 A   
