 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/168Os_in_be.txt

 Ion = Osmium       [76] , Mass = 167.9678 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Osmium       [76] , Mass = 167.9678 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.388E-01  2.590E+00      41 A         7 A         5 A   
   1.10 keV   3.553E-01  2.721E+00      43 A         7 A         5 A   
   1.20 keV   3.711E-01  2.846E+00      45 A         8 A         5 A   
   1.30 keV   3.862E-01  2.964E+00      46 A         8 A         6 A   
   1.40 keV   4.008E-01  3.078E+00      48 A         8 A         6 A   
   1.50 keV   4.149E-01  3.186E+00      49 A         9 A         6 A   
   1.60 keV   4.285E-01  3.290E+00      51 A         9 A         6 A   
   1.70 keV   4.417E-01  3.390E+00      52 A         9 A         6 A   
   1.80 keV   4.545E-01  3.487E+00      53 A         9 A         6 A   
   2.00 keV   4.791E-01  3.670E+00      56 A        10 A         7 A   
   2.25 keV   5.081E-01  3.883E+00      59 A        10 A         7 A   
   2.50 keV   5.356E-01  4.082E+00      62 A        11 A         7 A   
   2.75 keV   5.618E-01  4.267E+00      64 A        11 A         8 A   
   3.00 keV   5.867E-01  4.441E+00      67 A        11 A         8 A   
   3.25 keV   6.107E-01  4.606E+00      70 A        12 A         8 A   
   3.50 keV   6.337E-01  4.762E+00      72 A        12 A         8 A   
   3.75 keV   6.560E-01  4.911E+00      74 A        12 A         9 A   
   4.00 keV   6.775E-01  5.052E+00      77 A        13 A         9 A   
   4.50 keV   7.186E-01  5.317E+00      81 A        13 A         9 A   
