 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/157Pr_in_be.txt

 Ion = Praseodymium [59] , Mass = 156.948 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Praseodymium [59] , Mass = 156.948 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.121E-01  2.498E+00      46 A         9 A         6 A   
   1.10 keV   1.176E-01  2.619E+00      48 A         9 A         6 A   
   1.20 keV   1.228E-01  2.735E+00      49 A         9 A         6 A   
   1.30 keV   1.278E-01  2.844E+00      51 A        10 A         7 A   
   1.40 keV   1.327E-01  2.948E+00      53 A        10 A         7 A   
   1.50 keV   1.373E-01  3.048E+00      54 A        10 A         7 A   
   1.60 keV   1.418E-01  3.143E+00      56 A        10 A         7 A   
   1.70 keV   1.462E-01  3.235E+00      58 A        11 A         7 A   
   1.80 keV   1.504E-01  3.322E+00      59 A        11 A         8 A   
   2.00 keV   1.585E-01  3.489E+00      62 A        11 A         8 A   
   2.25 keV   1.682E-01  3.682E+00      65 A        12 A         8 A   
   2.50 keV   1.773E-01  3.860E+00      69 A        12 A         9 A   
   2.75 keV   1.859E-01  4.027E+00      72 A        13 A         9 A   
   3.00 keV   1.942E-01  4.183E+00      75 A        13 A         9 A   
   3.25 keV   2.021E-01  4.329E+00      77 A        14 A        10 A   
   3.50 keV   2.097E-01  4.468E+00      80 A        14 A        10 A   
   3.75 keV   2.171E-01  4.599E+00      83 A        15 A        10 A   
   4.00 keV   2.242E-01  4.723E+00      86 A        15 A        11 A   
   4.50 keV   2.378E-01  4.956E+00      91 A        16 A        11 A   
