 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/139Gd_in_be.txt

 Ion = Gadolinium   [64] , Mass = 138.9381 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Gadolinium   [64] , Mass = 138.9381 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.315E-01  2.686E+00      39 A         7 A         5 A   
   1.10 keV   3.477E-01  2.817E+00      40 A         8 A         5 A   
   1.20 keV   3.631E-01  2.941E+00      42 A         8 A         5 A   
   1.30 keV   3.780E-01  3.058E+00      43 A         8 A         6 A   
   1.40 keV   3.922E-01  3.170E+00      45 A         8 A         6 A   
   1.50 keV   4.060E-01  3.276E+00      46 A         9 A         6 A   
   1.60 keV   4.193E-01  3.379E+00      48 A         9 A         6 A   
   1.70 keV   4.322E-01  3.477E+00      49 A         9 A         6 A   
   1.80 keV   4.448E-01  3.571E+00      50 A         9 A         7 A   
   2.00 keV   4.688E-01  3.749E+00      53 A        10 A         7 A   
   2.25 keV   4.973E-01  3.956E+00      56 A        10 A         7 A   
   2.50 keV   5.241E-01  4.147E+00      58 A        11 A         8 A   
   2.75 keV   5.497E-01  4.325E+00      61 A        11 A         8 A   
   3.00 keV   5.742E-01  4.492E+00      64 A        12 A         8 A   
   3.25 keV   5.976E-01  4.649E+00      66 A        12 A         9 A   
   3.50 keV   6.202E-01  4.797E+00      69 A        12 A         9 A   
   3.75 keV   6.419E-01  4.937E+00      71 A        13 A         9 A   
   4.00 keV   6.630E-01  5.070E+00      73 A        13 A         9 A   
   4.50 keV   7.032E-01  5.319E+00      77 A        14 A        10 A   
