 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/70Ni_in_be.txt

 Ion = Nickel       [28] , Mass = 69.93643 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Nickel       [28] , Mass = 69.93643 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.284E-02  2.546E+00      36 A         9 A         7 A   
   1.10 keV   8.688E-02  2.643E+00      38 A        10 A         7 A   
   1.20 keV   9.074E-02  2.733E+00      40 A        10 A         7 A   
   1.30 keV   9.445E-02  2.817E+00      42 A        11 A         8 A   
   1.40 keV   9.801E-02  2.896E+00      43 A        11 A         8 A   
   1.50 keV   1.015E-01  2.970E+00      45 A        11 A         8 A   
   1.60 keV   1.048E-01  3.040E+00      46 A        12 A         9 A   
   1.70 keV   1.080E-01  3.106E+00      48 A        12 A         9 A   
   1.80 keV   1.111E-01  3.169E+00      49 A        12 A         9 A   
   2.00 keV   1.171E-01  3.286E+00      52 A        13 A        10 A   
   2.25 keV   1.243E-01  3.417E+00      56 A        13 A        10 A   
   2.50 keV   1.310E-01  3.535E+00      59 A        14 A        11 A   
   2.75 keV   1.374E-01  3.643E+00      62 A        15 A        11 A   
   3.00 keV   1.435E-01  3.741E+00      66 A        15 A        12 A   
   3.25 keV   1.493E-01  3.831E+00      69 A        16 A        12 A   
   3.50 keV   1.550E-01  3.914E+00      72 A        17 A        13 A   
   3.75 keV   1.604E-01  3.992E+00      75 A        17 A        13 A   
   4.00 keV   1.657E-01  4.063E+00      78 A        18 A        14 A   
   4.50 keV   1.757E-01  4.194E+00      83 A        19 A        15 A   
