 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/75Cu_in_be.txt

 Ion = Copper       [29] , Mass = 74.94152 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 74.94152 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    9.300E-02  2.539E+00      37 A         9 A         7 A   
   1.10 keV   9.754E-02  2.638E+00      39 A        10 A         7 A   
   1.20 keV   1.019E-01  2.730E+00      41 A        10 A         7 A   
   1.30 keV   1.060E-01  2.816E+00      42 A        10 A         8 A   
   1.40 keV   1.100E-01  2.896E+00      44 A        11 A         8 A   
   1.50 keV   1.139E-01  2.972E+00      45 A        11 A         8 A   
   1.60 keV   1.176E-01  3.043E+00      47 A        11 A         8 A   
   1.70 keV   1.213E-01  3.111E+00      49 A        12 A         9 A   
   1.80 keV   1.248E-01  3.176E+00      50 A        12 A         9 A   
   2.00 keV   1.315E-01  3.296E+00      53 A        13 A         9 A   
   2.25 keV   1.395E-01  3.431E+00      56 A        13 A        10 A   
   2.50 keV   1.470E-01  3.553E+00      60 A        14 A        11 A   
   2.75 keV   1.542E-01  3.664E+00      63 A        15 A        11 A   
   3.00 keV   1.611E-01  3.766E+00      66 A        15 A        12 A   
   3.25 keV   1.677E-01  3.860E+00      69 A        16 A        12 A   
   3.50 keV   1.740E-01  3.947E+00      72 A        16 A        13 A   
   3.75 keV   1.801E-01  4.027E+00      75 A        17 A        13 A   
   4.00 keV   1.860E-01  4.102E+00      78 A        17 A        14 A   
   4.50 keV   1.973E-01  4.239E+00      84 A        18 A        14 A   
