 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/5H_in_be.txt

 Ion = Hydrogen     [1] , Mass = 5.035312 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Hydrogen     [1] , Mass = 5.035312 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    6.686E-02  8.560E-02     236 A       114 A        84 A   
   1.10 keV   7.013E-02  8.259E-02     262 A       124 A        92 A   
   1.20 keV   7.325E-02  7.981E-02     287 A       133 A       100 A   
   1.30 keV   7.624E-02  7.724E-02     313 A       143 A       107 A   
   1.40 keV   7.912E-02  7.486E-02     339 A       152 A       115 A   
   1.50 keV   8.189E-02  7.265E-02     365 A       160 A       123 A   
   1.60 keV   8.458E-02  7.058E-02     391 A       169 A       130 A   
   1.70 keV   8.718E-02  6.865E-02     417 A       178 A       138 A   
   1.80 keV   8.971E-02  6.684E-02     444 A       186 A       145 A   
   2.00 keV   9.456E-02  6.354E-02     496 A       202 A       160 A   
   2.25 keV   1.003E-01  5.992E-02     562 A       221 A       178 A   
   2.50 keV   1.057E-01  5.675E-02     628 A       239 A       196 A   
   2.75 keV   1.109E-01  5.395E-02     694 A       256 A       213 A   
   3.00 keV   1.158E-01  5.145E-02     759 A       273 A       229 A   
   3.25 keV   1.205E-01  4.921E-02     824 A       289 A       246 A   
   3.50 keV   1.251E-01  4.719E-02     889 A       304 A       261 A   
   3.75 keV   1.295E-01  4.535E-02     953 A       318 A       277 A   
   4.00 keV   1.337E-01  4.368E-02    1017 A       332 A       292 A   
   4.50 keV   1.418E-01  4.072E-02    1143 A       358 A       320 A   
