 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/219At_in_be.txt

 Ion = Astatine     [85] , Mass = 219.0112 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Astatine     [85] , Mass = 219.0112 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    3.399E-01  2.351E+00      47 A         7 A         5 A   
   1.10 keV   3.565E-01  2.475E+00      49 A         7 A         5 A   
   1.20 keV   3.723E-01  2.593E+00      50 A         8 A         5 A   
   1.30 keV   3.875E-01  2.705E+00      52 A         8 A         5 A   
   1.40 keV   4.022E-01  2.813E+00      54 A         8 A         6 A   
   1.50 keV   4.163E-01  2.916E+00      55 A         8 A         6 A   
   1.60 keV   4.299E-01  3.015E+00      57 A         9 A         6 A   
   1.70 keV   4.432E-01  3.111E+00      58 A         9 A         6 A   
   1.80 keV   4.560E-01  3.204E+00      60 A         9 A         6 A   
   2.00 keV   4.807E-01  3.380E+00      62 A         9 A         6 A   
   2.25 keV   5.099E-01  3.586E+00      66 A        10 A         7 A   
   2.50 keV   5.374E-01  3.778E+00      69 A        10 A         7 A   
   2.75 keV   5.637E-01  3.959E+00      72 A        11 A         7 A   
   3.00 keV   5.887E-01  4.129E+00      75 A        11 A         8 A   
   3.25 keV   6.128E-01  4.290E+00      77 A        12 A         8 A   
   3.50 keV   6.359E-01  4.444E+00      80 A        12 A         8 A   
   3.75 keV   6.582E-01  4.590E+00      82 A        12 A         8 A   
   4.00 keV   6.798E-01  4.731E+00      85 A        13 A         9 A   
   4.50 keV   7.210E-01  4.994E+00      90 A        13 A         9 A   
