 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/117Tc_in_be.txt

 Ion = Technetium   [43] , Mass = 116.9483 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Technetium   [43] , Mass = 116.9483 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.211E-01  2.551E+00      41 A         9 A         6 A   
   1.10 keV   1.270E-01  2.665E+00      43 A         9 A         6 A   
   1.20 keV   1.326E-01  2.773E+00      45 A         9 A         7 A   
   1.30 keV   1.380E-01  2.875E+00      47 A        10 A         7 A   
   1.40 keV   1.433E-01  2.971E+00      48 A        10 A         7 A   
   1.50 keV   1.483E-01  3.062E+00      50 A        10 A         7 A   
   1.60 keV   1.531E-01  3.150E+00      51 A        11 A         8 A   
   1.70 keV   1.579E-01  3.233E+00      53 A        11 A         8 A   
   1.80 keV   1.624E-01  3.313E+00      54 A        11 A         8 A   
   2.00 keV   1.712E-01  3.462E+00      57 A        12 A         8 A   
   2.25 keV   1.816E-01  3.634E+00      61 A        12 A         9 A   
   2.50 keV   1.914E-01  3.792E+00      64 A        13 A         9 A   
   2.75 keV   2.008E-01  3.938E+00      67 A        13 A        10 A   
   3.00 keV   2.097E-01  4.073E+00      70 A        14 A        10 A   
   3.25 keV   2.183E-01  4.199E+00      73 A        14 A        10 A   
   3.50 keV   2.265E-01  4.318E+00      76 A        15 A        11 A   
   3.75 keV   2.345E-01  4.429E+00      78 A        15 A        11 A   
   4.00 keV   2.422E-01  4.535E+00      81 A        16 A        12 A   
   4.50 keV   2.568E-01  4.729E+00      86 A        16 A        12 A   
