 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/144Sm_in_be.txt

 Ion = Samarium     [62] , Mass = 143.912 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Samarium     [62] , Mass = 143.912 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.271E-01  2.625E+00      43 A         8 A         6 A   
   1.10 keV   1.333E-01  2.753E+00      45 A         9 A         6 A   
   1.20 keV   1.393E-01  2.873E+00      46 A         9 A         6 A   
   1.30 keV   1.449E-01  2.988E+00      48 A         9 A         6 A   
   1.40 keV   1.504E-01  3.097E+00      50 A        10 A         7 A   
   1.50 keV   1.557E-01  3.201E+00      51 A        10 A         7 A   
   1.60 keV   1.608E-01  3.301E+00      53 A        10 A         7 A   
   1.70 keV   1.657E-01  3.397E+00      54 A        10 A         7 A   
   1.80 keV   1.705E-01  3.489E+00      56 A        11 A         7 A   
   2.00 keV   1.798E-01  3.663E+00      58 A        11 A         8 A   
   2.25 keV   1.907E-01  3.865E+00      61 A        12 A         8 A   
   2.50 keV   2.010E-01  4.051E+00      65 A        12 A         9 A   
   2.75 keV   2.108E-01  4.225E+00      67 A        13 A         9 A   
   3.00 keV   2.202E-01  4.388E+00      70 A        13 A         9 A   
   3.25 keV   2.292E-01  4.541E+00      73 A        14 A        10 A   
   3.50 keV   2.378E-01  4.686E+00      76 A        14 A        10 A   
   3.75 keV   2.462E-01  4.823E+00      78 A        14 A        10 A   
   4.00 keV   2.542E-01  4.953E+00      81 A        15 A        11 A   
   4.50 keV   2.697E-01  5.195E+00      85 A        16 A        11 A   
