 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> June 28, 2024 
 ==================================================================

 Disk File Name = range/be/81Y_in_be.txt

 Ion = Yttrium      [39] , Mass = 80.92945 amu

 Density =  1.8480E+00 g/cm3 = 1.2349E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Be      4    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Yttrium      [39] , Mass = 80.92945 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.551E-01  2.782E+00      35 A         9 A         6 A   
   1.10 keV   1.627E-01  2.899E+00      36 A         9 A         6 A   
   1.20 keV   1.699E-01  3.007E+00      38 A         9 A         7 A   
   1.30 keV   1.769E-01  3.110E+00      40 A        10 A         7 A   
   1.40 keV   1.835E-01  3.206E+00      41 A        10 A         7 A   
   1.50 keV   1.900E-01  3.297E+00      42 A        10 A         7 A   
   1.60 keV   1.962E-01  3.384E+00      44 A        10 A         8 A   
   1.70 keV   2.022E-01  3.466E+00      45 A        11 A         8 A   
   1.80 keV   2.081E-01  3.545E+00      46 A        11 A         8 A   
   2.00 keV   2.194E-01  3.692E+00      49 A        11 A         8 A   
   2.25 keV   2.327E-01  3.859E+00      52 A        12 A         9 A   
   2.50 keV   2.453E-01  4.011E+00      55 A        13 A         9 A   
   2.75 keV   2.572E-01  4.151E+00      58 A        13 A        10 A   
   3.00 keV   2.687E-01  4.280E+00      61 A        14 A        10 A   
   3.25 keV   2.796E-01  4.399E+00      63 A        14 A        11 A   
   3.50 keV   2.902E-01  4.510E+00      66 A        15 A        11 A   
   3.75 keV   3.004E-01  4.615E+00      68 A        15 A        12 A   
   4.00 keV   3.102E-01  4.712E+00      71 A        16 A        12 A   
   4.50 keV   3.290E-01  4.891E+00      76 A        17 A        13 A   
