 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/174Hf_in_si.txt

 Ion = Hafnium      [72] , Mass = 173.94 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Hafnium      [72] , Mass = 173.94 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.827E-01  1.938E+00      42 A        13 A         9 A   
   1.10 keV   1.916E-01  2.039E+00      43 A        13 A        10 A   
   1.20 keV   2.002E-01  2.135E+00      45 A        14 A        10 A   
   1.30 keV   2.083E-01  2.227E+00      47 A        14 A        10 A   
   1.40 keV   2.162E-01  2.315E+00      48 A        15 A        11 A   
   1.50 keV   2.238E-01  2.399E+00      49 A        15 A        11 A   
   1.60 keV   2.311E-01  2.480E+00      51 A        15 A        11 A   
   1.70 keV   2.382E-01  2.558E+00      52 A        16 A        11 A   
   1.80 keV   2.452E-01  2.633E+00      53 A        16 A        12 A   
   2.00 keV   2.584E-01  2.776E+00      56 A        17 A        12 A   
   2.25 keV   2.741E-01  2.944E+00      59 A        18 A        13 A   
   2.50 keV   2.889E-01  3.100E+00      62 A        19 A        13 A   
   2.75 keV   3.030E-01  3.246E+00      64 A        19 A        14 A   
   3.00 keV   3.165E-01  3.385E+00      67 A        20 A        14 A   
   3.25 keV   3.294E-01  3.515E+00      69 A        21 A        15 A   
   3.50 keV   3.418E-01  3.640E+00      72 A        21 A        15 A   
   3.75 keV   3.538E-01  3.758E+00      74 A        22 A        16 A   
   4.00 keV   3.654E-01  3.872E+00      76 A        23 A        16 A   
   4.50 keV   3.876E-01  4.084E+00      80 A        24 A        17 A   
