 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/120Rh_in_si.txt

 Ion = Rhodium      [45] , Mass = 119.9371 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Rhodium      [45] , Mass = 119.9371 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.258E-02  1.874E+00      40 A        15 A        11 A   
   1.10 keV   7.612E-02  1.963E+00      42 A        15 A        11 A   
   1.20 keV   7.951E-02  2.047E+00      43 A        16 A        12 A   
   1.30 keV   8.276E-02  2.127E+00      45 A        17 A        12 A   
   1.40 keV   8.588E-02  2.203E+00      46 A        17 A        12 A   
   1.50 keV   8.889E-02  2.276E+00      48 A        18 A        13 A   
   1.60 keV   9.181E-02  2.345E+00      49 A        18 A        13 A   
   1.70 keV   9.463E-02  2.411E+00      51 A        18 A        13 A   
   1.80 keV   9.738E-02  2.475E+00      52 A        19 A        14 A   
   2.00 keV   1.026E-01  2.596E+00      55 A        20 A        14 A   
   2.25 keV   1.089E-01  2.735E+00      58 A        21 A        15 A   
   2.50 keV   1.148E-01  2.863E+00      61 A        22 A        16 A   
   2.75 keV   1.204E-01  2.983E+00      64 A        23 A        16 A   
   3.00 keV   1.257E-01  3.094E+00      66 A        23 A        17 A   
   3.25 keV   1.308E-01  3.199E+00      69 A        24 A        18 A   
   3.50 keV   1.358E-01  3.298E+00      72 A        25 A        18 A   
   3.75 keV   1.406E-01  3.391E+00      74 A        26 A        19 A   
   4.00 keV   1.452E-01  3.480E+00      77 A        27 A        20 A   
   4.50 keV   1.540E-01  3.645E+00      81 A        28 A        21 A   
