 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/153Ce_in_si.txt

 Ion = Cerium       [58] , Mass = 152.9411 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cerium       [58] , Mass = 152.9411 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    6.689E-02  1.902E+00      43 A        14 A        10 A   
   1.10 keV   7.016E-02  1.998E+00      45 A        15 A        11 A   
   1.20 keV   7.328E-02  2.089E+00      46 A        16 A        11 A   
   1.30 keV   7.627E-02  2.176E+00      48 A        16 A        12 A   
   1.40 keV   7.915E-02  2.258E+00      50 A        17 A        12 A   
   1.50 keV   8.193E-02  2.337E+00      51 A        17 A        12 A   
   1.60 keV   8.462E-02  2.413E+00      53 A        17 A        13 A   
   1.70 keV   8.722E-02  2.486E+00      54 A        18 A        13 A   
   1.80 keV   8.975E-02  2.556E+00      55 A        18 A        13 A   
   2.00 keV   9.460E-02  2.689E+00      58 A        19 A        14 A   
   2.25 keV   1.003E-01  2.844E+00      61 A        20 A        14 A   
   2.50 keV   1.058E-01  2.988E+00      64 A        21 A        15 A   
   2.75 keV   1.109E-01  3.123E+00      67 A        22 A        16 A   
   3.00 keV   1.159E-01  3.249E+00      70 A        23 A        16 A   
   3.25 keV   1.206E-01  3.369E+00      72 A        23 A        17 A   
   3.50 keV   1.251E-01  3.482E+00      75 A        24 A        17 A   
   3.75 keV   1.295E-01  3.589E+00      77 A        25 A        18 A   
   4.00 keV   1.338E-01  3.692E+00      80 A        25 A        18 A   
   4.50 keV   1.419E-01  3.883E+00      84 A        27 A        19 A   
