 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/118Tc_in_si.txt

 Ion = Technetium   [43] , Mass = 117.9535 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Technetium   [43] , Mass = 117.9535 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.197E-02  1.853E+00      40 A        15 A        11 A   
   1.10 keV   7.549E-02  1.941E+00      42 A        16 A        11 A   
   1.20 keV   7.884E-02  2.023E+00      43 A        16 A        12 A   
   1.30 keV   8.206E-02  2.102E+00      45 A        17 A        12 A   
   1.40 keV   8.516E-02  2.176E+00      47 A        17 A        12 A   
   1.50 keV   8.815E-02  2.247E+00      48 A        18 A        13 A   
   1.60 keV   9.104E-02  2.315E+00      50 A        18 A        13 A   
   1.70 keV   9.384E-02  2.380E+00      51 A        19 A        14 A   
   1.80 keV   9.656E-02  2.442E+00      52 A        19 A        14 A   
   2.00 keV   1.018E-01  2.560E+00      55 A        20 A        15 A   
   2.25 keV   1.080E-01  2.696E+00      58 A        21 A        15 A   
   2.50 keV   1.138E-01  2.821E+00      61 A        22 A        16 A   
   2.75 keV   1.194E-01  2.938E+00      64 A        23 A        17 A   
   3.00 keV   1.247E-01  3.046E+00      67 A        24 A        17 A   
   3.25 keV   1.298E-01  3.148E+00      70 A        25 A        18 A   
   3.50 keV   1.347E-01  3.244E+00      72 A        25 A        19 A   
   3.75 keV   1.394E-01  3.335E+00      75 A        26 A        19 A   
   4.00 keV   1.439E-01  3.421E+00      77 A        27 A        20 A   
   4.50 keV   1.527E-01  3.581E+00      82 A        28 A        21 A   
