 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/221Bi_in_si.txt

 Ion = Bismuth      [83] , Mass = 221.026 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Bismuth      [83] , Mass = 221.026 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.042E-01  1.844E+00      46 A        12 A         9 A   
   1.10 keV   2.142E-01  1.943E+00      48 A        13 A         9 A   
   1.20 keV   2.237E-01  2.038E+00      49 A        13 A        10 A   
   1.30 keV   2.329E-01  2.129E+00      51 A        14 A        10 A   
   1.40 keV   2.416E-01  2.216E+00      52 A        14 A        10 A   
   1.50 keV   2.501E-01  2.299E+00      54 A        15 A        10 A   
   1.60 keV   2.583E-01  2.380E+00      55 A        15 A        11 A   
   1.70 keV   2.663E-01  2.458E+00      57 A        15 A        11 A   
   1.80 keV   2.740E-01  2.533E+00      58 A        16 A        11 A   
   2.00 keV   2.888E-01  2.676E+00      61 A        16 A        12 A   
   2.25 keV   3.063E-01  2.844E+00      64 A        17 A        12 A   
   2.50 keV   3.229E-01  3.002E+00      67 A        18 A        13 A   
   2.75 keV   3.387E-01  3.150E+00      70 A        19 A        13 A   
   3.00 keV   3.537E-01  3.290E+00      72 A        19 A        14 A   
   3.25 keV   3.682E-01  3.424E+00      75 A        20 A        14 A   
   3.50 keV   3.821E-01  3.551E+00      77 A        21 A        15 A   
   3.75 keV   3.955E-01  3.672E+00      80 A        21 A        15 A   
   4.00 keV   4.085E-01  3.788E+00      82 A        22 A        15 A   
   4.50 keV   4.332E-01  4.008E+00      86 A        23 A        16 A   
