 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/121Sn_in_si.txt

 Ion = Tin          [50] , Mass = 120.9042 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Tin          [50] , Mass = 120.9042 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.584E-02  1.932E+00      39 A        15 A        11 A   
   1.10 keV   7.954E-02  2.026E+00      41 A        15 A        11 A   
   1.20 keV   8.308E-02  2.114E+00      42 A        16 A        11 A   
   1.30 keV   8.647E-02  2.198E+00      44 A        16 A        12 A   
   1.40 keV   8.974E-02  2.278E+00      45 A        17 A        12 A   
   1.50 keV   9.289E-02  2.354E+00      47 A        17 A        12 A   
   1.60 keV   9.593E-02  2.427E+00      48 A        18 A        13 A   
   1.70 keV   9.889E-02  2.497E+00      50 A        18 A        13 A   
   1.80 keV   1.018E-01  2.564E+00      51 A        19 A        13 A   
   2.00 keV   1.073E-01  2.691E+00      53 A        19 A        14 A   
   2.25 keV   1.138E-01  2.839E+00      56 A        20 A        15 A   
   2.50 keV   1.199E-01  2.975E+00      59 A        21 A        15 A   
   2.75 keV   1.258E-01  3.102E+00      62 A        22 A        16 A   
   3.00 keV   1.314E-01  3.220E+00      65 A        23 A        17 A   
   3.25 keV   1.367E-01  3.332E+00      67 A        24 A        17 A   
   3.50 keV   1.419E-01  3.437E+00      70 A        24 A        18 A   
   3.75 keV   1.469E-01  3.537E+00      72 A        25 A        18 A   
   4.00 keV   1.517E-01  3.631E+00      75 A        26 A        19 A   
   4.50 keV   1.609E-01  3.808E+00      79 A        27 A        20 A   
