 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/62Cu_in_si.txt

 Ion = Copper       [29] , Mass = 61.93259 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Copper       [29] , Mass = 61.93259 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    6.108E-02  1.712E+00      34 A        17 A        12 A   
   1.10 keV   6.406E-02  1.783E+00      35 A        17 A        13 A   
   1.20 keV   6.691E-02  1.849E+00      37 A        18 A        13 A   
   1.30 keV   6.964E-02  1.910E+00      39 A        19 A        14 A   
   1.40 keV   7.227E-02  1.969E+00      40 A        19 A        14 A   
   1.50 keV   7.480E-02  2.024E+00      42 A        20 A        14 A   
   1.60 keV   7.726E-02  2.076E+00      43 A        20 A        15 A   
   1.70 keV   7.963E-02  2.125E+00      44 A        21 A        15 A   
   1.80 keV   8.194E-02  2.172E+00      46 A        22 A        16 A   
   2.00 keV   8.638E-02  2.260E+00      48 A        23 A        17 A   
   2.25 keV   9.161E-02  2.361E+00      52 A        24 A        18 A   
   2.50 keV   9.657E-02  2.452E+00      55 A        25 A        18 A   
   2.75 keV   1.013E-01  2.535E+00      58 A        26 A        19 A   
   3.00 keV   1.058E-01  2.611E+00      61 A        28 A        20 A   
   3.25 keV   1.101E-01  2.682E+00      64 A        29 A        21 A   
   3.50 keV   1.143E-01  2.749E+00      66 A        30 A        22 A   
   3.75 keV   1.183E-01  2.810E+00      69 A        31 A        23 A   
   4.00 keV   1.222E-01  2.868E+00      72 A        32 A        23 A   
   4.50 keV   1.296E-01  2.974E+00      77 A        34 A        25 A   
