 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/79Sr_in_si.txt

 Ion = Strontium    [38] , Mass = 78.9297 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Strontium    [38] , Mass = 78.9297 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.818E-02  1.881E+00      34 A        15 A        11 A   
   1.10 keV   9.248E-02  1.965E+00      36 A        16 A        11 A   
   1.20 keV   9.659E-02  2.043E+00      37 A        16 A        12 A   
   1.30 keV   1.005E-01  2.117E+00      39 A        17 A        12 A   
   1.40 keV   1.043E-01  2.187E+00      40 A        18 A        13 A   
   1.50 keV   1.080E-01  2.254E+00      41 A        18 A        13 A   
   1.60 keV   1.115E-01  2.317E+00      43 A        19 A        14 A   
   1.70 keV   1.150E-01  2.378E+00      44 A        19 A        14 A   
   1.80 keV   1.183E-01  2.436E+00      45 A        20 A        14 A   
   2.00 keV   1.247E-01  2.545E+00      48 A        20 A        15 A   
   2.25 keV   1.323E-01  2.669E+00      51 A        22 A        16 A   
   2.50 keV   1.394E-01  2.784E+00      54 A        23 A        17 A   
   2.75 keV   1.462E-01  2.889E+00      56 A        24 A        17 A   
   3.00 keV   1.527E-01  2.987E+00      59 A        25 A        18 A   
   3.25 keV   1.590E-01  3.078E+00      62 A        25 A        19 A   
   3.50 keV   1.650E-01  3.163E+00      64 A        26 A        19 A   
   3.75 keV   1.708E-01  3.244E+00      67 A        27 A        20 A   
   4.00 keV   1.764E-01  3.319E+00      69 A        28 A        21 A   
   4.50 keV   1.871E-01  3.459E+00      74 A        30 A        22 A   
