 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/41Sc_in_si.txt

 Ion = Scandium     [21] , Mass = 40.96925 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Scandium     [21] , Mass = 40.96925 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.213E-01  1.433E+00      32 A        18 A        13 A   
   1.10 keV   1.272E-01  1.485E+00      34 A        19 A        14 A   
   1.20 keV   1.329E-01  1.533E+00      36 A        20 A        14 A   
   1.30 keV   1.383E-01  1.578E+00      37 A        21 A        15 A   
   1.40 keV   1.435E-01  1.620E+00      39 A        21 A        15 A   
   1.50 keV   1.486E-01  1.659E+00      41 A        22 A        16 A   
   1.60 keV   1.534E-01  1.696E+00      42 A        23 A        17 A   
   1.70 keV   1.582E-01  1.731E+00      44 A        24 A        17 A   
   1.80 keV   1.627E-01  1.764E+00      45 A        24 A        18 A   
   2.00 keV   1.715E-01  1.825E+00      48 A        26 A        19 A   
   2.25 keV   1.819E-01  1.893E+00      52 A        27 A        20 A   
   2.50 keV   1.918E-01  1.955E+00      55 A        29 A        21 A   
   2.75 keV   2.011E-01  2.010E+00      58 A        30 A        22 A   
   3.00 keV   2.101E-01  2.061E+00      62 A        32 A        23 A   
   3.25 keV   2.187E-01  2.107E+00      65 A        33 A        24 A   
   3.50 keV   2.269E-01  2.149E+00      68 A        34 A        25 A   
   3.75 keV   2.349E-01  2.188E+00      71 A        36 A        26 A   
   4.00 keV   2.426E-01  2.225E+00      74 A        37 A        27 A   
   4.50 keV   2.573E-01  2.290E+00      80 A        39 A        29 A   
