 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/130Nd_in_si.txt

 Ion = Neodymium    [60] , Mass = 129.9285 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Neodymium    [60] , Mass = 129.9285 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.884E-01  2.005E+00      37 A        13 A         9 A   
   1.10 keV   1.976E-01  2.105E+00      39 A        14 A        10 A   
   1.20 keV   2.064E-01  2.200E+00      40 A        14 A        10 A   
   1.30 keV   2.148E-01  2.290E+00      42 A        14 A        10 A   
   1.40 keV   2.229E-01  2.376E+00      43 A        15 A        11 A   
   1.50 keV   2.308E-01  2.458E+00      44 A        15 A        11 A   
   1.60 keV   2.383E-01  2.537E+00      46 A        16 A        11 A   
   1.70 keV   2.457E-01  2.612E+00      47 A        16 A        12 A   
   1.80 keV   2.528E-01  2.685E+00      48 A        17 A        12 A   
   2.00 keV   2.665E-01  2.824E+00      50 A        17 A        13 A   
   2.25 keV   2.826E-01  2.984E+00      53 A        18 A        13 A   
   2.50 keV   2.979E-01  3.133E+00      56 A        19 A        14 A   
   2.75 keV   3.124E-01  3.272E+00      58 A        20 A        14 A   
   3.00 keV   3.263E-01  3.403E+00      61 A        21 A        15 A   
   3.25 keV   3.397E-01  3.526E+00      63 A        21 A        15 A   
   3.50 keV   3.525E-01  3.642E+00      65 A        22 A        16 A   
   3.75 keV   3.649E-01  3.753E+00      68 A        23 A        16 A   
   4.00 keV   3.768E-01  3.858E+00      70 A        23 A        17 A   
   4.50 keV   3.997E-01  4.055E+00      74 A        24 A        18 A   
