 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/159Yb_in_si.txt

 Ion = Ytterbium    [70] , Mass = 158.9401 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ytterbium    [70] , Mass = 158.9401 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.837E-01  1.979E+00      40 A        13 A         9 A   
   1.10 keV   1.926E-01  2.081E+00      42 A        13 A        10 A   
   1.20 keV   2.012E-01  2.178E+00      43 A        14 A        10 A   
   1.30 keV   2.094E-01  2.271E+00      45 A        14 A        10 A   
   1.40 keV   2.173E-01  2.359E+00      46 A        15 A        11 A   
   1.50 keV   2.249E-01  2.444E+00      48 A        15 A        11 A   
   1.60 keV   2.323E-01  2.525E+00      49 A        16 A        11 A   
   1.70 keV   2.395E-01  2.604E+00      50 A        16 A        11 A   
   1.80 keV   2.464E-01  2.680E+00      51 A        16 A        12 A   
   2.00 keV   2.597E-01  2.824E+00      54 A        17 A        12 A   
   2.25 keV   2.755E-01  2.992E+00      57 A        18 A        13 A   
   2.50 keV   2.904E-01  3.148E+00      59 A        19 A        13 A   
   2.75 keV   3.045E-01  3.295E+00      62 A        19 A        14 A   
   3.00 keV   3.181E-01  3.433E+00      64 A        20 A        14 A   
   3.25 keV   3.311E-01  3.564E+00      67 A        21 A        15 A   
   3.50 keV   3.436E-01  3.688E+00      69 A        21 A        15 A   
   3.75 keV   3.556E-01  3.806E+00      71 A        22 A        16 A   
   4.00 keV   3.673E-01  3.919E+00      74 A        23 A        16 A   
   4.50 keV   3.896E-01  4.131E+00      78 A        24 A        17 A   
