 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/64V_in_si.txt

 Ion = Vanadium     [23] , Mass = 63.98248 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Vanadium     [23] , Mass = 63.98248 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.241E-01  1.559E+00      36 A        17 A        12 A   
   1.10 keV   1.301E-01  1.621E+00      38 A        17 A        13 A   
   1.20 keV   1.359E-01  1.678E+00      39 A        18 A        13 A   
   1.30 keV   1.415E-01  1.731E+00      41 A        19 A        14 A   
   1.40 keV   1.468E-01  1.781E+00      43 A        19 A        14 A   
   1.50 keV   1.520E-01  1.829E+00      44 A        20 A        15 A   
   1.60 keV   1.569E-01  1.873E+00      46 A        21 A        15 A   
   1.70 keV   1.618E-01  1.916E+00      47 A        21 A        16 A   
   1.80 keV   1.665E-01  1.956E+00      49 A        22 A        16 A   
   2.00 keV   1.755E-01  2.031E+00      52 A        23 A        17 A   
   2.25 keV   1.861E-01  2.116E+00      55 A        24 A        18 A   
   2.50 keV   1.962E-01  2.193E+00      59 A        26 A        19 A   
   2.75 keV   2.057E-01  2.263E+00      62 A        27 A        20 A   
   3.00 keV   2.149E-01  2.327E+00      65 A        28 A        21 A   
   3.25 keV   2.237E-01  2.386E+00      68 A        29 A        22 A   
   3.50 keV   2.321E-01  2.441E+00      72 A        30 A        22 A   
   3.75 keV   2.403E-01  2.492E+00      75 A        31 A        23 A   
   4.00 keV   2.481E-01  2.540E+00      77 A        32 A        24 A   
   4.50 keV   2.632E-01  2.626E+00      83 A        34 A        26 A   
