 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/161Er_in_si.txt

 Ion = Erbium       [68] , Mass = 160.93 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Erbium       [68] , Mass = 160.93 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.735E-01  1.956E+00      41 A        13 A         9 A   
   1.10 keV   1.820E-01  2.057E+00      42 A        13 A        10 A   
   1.20 keV   1.901E-01  2.153E+00      44 A        14 A        10 A   
   1.30 keV   1.978E-01  2.244E+00      45 A        14 A        10 A   
   1.40 keV   2.053E-01  2.332E+00      47 A        15 A        11 A   
   1.50 keV   2.125E-01  2.415E+00      48 A        15 A        11 A   
   1.60 keV   2.195E-01  2.496E+00      50 A        16 A        11 A   
   1.70 keV   2.262E-01  2.573E+00      51 A        16 A        12 A   
   1.80 keV   2.328E-01  2.648E+00      52 A        16 A        12 A   
   2.00 keV   2.454E-01  2.790E+00      55 A        17 A        12 A   
   2.25 keV   2.603E-01  2.955E+00      58 A        18 A        13 A   
   2.50 keV   2.743E-01  3.109E+00      60 A        19 A        14 A   
   2.75 keV   2.877E-01  3.254E+00      63 A        20 A        14 A   
   3.00 keV   3.005E-01  3.390E+00      66 A        20 A        15 A   
   3.25 keV   3.128E-01  3.518E+00      68 A        21 A        15 A   
   3.50 keV   3.246E-01  3.641E+00      70 A        22 A        16 A   
   3.75 keV   3.360E-01  3.757E+00      73 A        22 A        16 A   
   4.00 keV   3.470E-01  3.868E+00      75 A        23 A        17 A   
   4.50 keV   3.681E-01  4.076E+00      79 A        24 A        17 A   
