 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/122Ru_in_si.txt

 Ion = Ruthenium    [44] , Mass = 121.9551 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Ruthenium    [44] , Mass = 121.9551 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    6.994E-02  1.854E+00      41 A        15 A        11 A   
   1.10 keV   7.336E-02  1.942E+00      42 A        16 A        11 A   
   1.20 keV   7.662E-02  2.025E+00      44 A        16 A        12 A   
   1.30 keV   7.975E-02  2.104E+00      46 A        17 A        12 A   
   1.40 keV   8.276E-02  2.179E+00      47 A        17 A        12 A   
   1.50 keV   8.566E-02  2.251E+00      49 A        18 A        13 A   
   1.60 keV   8.847E-02  2.319E+00      50 A        18 A        13 A   
   1.70 keV   9.119E-02  2.385E+00      51 A        19 A        13 A   
   1.80 keV   9.384E-02  2.448E+00      53 A        19 A        14 A   
   2.00 keV   9.891E-02  2.567E+00      56 A        20 A        14 A   
   2.25 keV   1.049E-01  2.704E+00      59 A        21 A        15 A   
   2.50 keV   1.106E-01  2.831E+00      62 A        22 A        16 A   
   2.75 keV   1.160E-01  2.949E+00      65 A        23 A        17 A   
   3.00 keV   1.211E-01  3.059E+00      67 A        24 A        17 A   
   3.25 keV   1.261E-01  3.163E+00      70 A        24 A        18 A   
   3.50 keV   1.309E-01  3.260E+00      73 A        25 A        18 A   
   3.75 keV   1.354E-01  3.352E+00      75 A        26 A        19 A   
   4.00 keV   1.399E-01  3.440E+00      78 A        27 A        20 A   
   4.50 keV   1.484E-01  3.602E+00      83 A        28 A        21 A   
