 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/19Na_in_si.txt

 Ion = Sodium       [11] , Mass = 19.01388 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Sodium       [11] , Mass = 19.01388 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    1.007E-01  7.930E-01      38 A        28 A        20 A   
   1.10 keV   1.057E-01  8.141E-01      40 A        29 A        21 A   
   1.20 keV   1.104E-01  8.332E-01      43 A        31 A        22 A   
   1.30 keV   1.149E-01  8.505E-01      45 A        32 A        23 A   
   1.40 keV   1.192E-01  8.664E-01      47 A        34 A        24 A   
   1.50 keV   1.234E-01  8.810E-01      50 A        35 A        25 A   
   1.60 keV   1.274E-01  8.945E-01      52 A        36 A        26 A   
   1.70 keV   1.313E-01  9.070E-01      54 A        38 A        27 A   
   1.80 keV   1.352E-01  9.186E-01      57 A        39 A        28 A   
   2.00 keV   1.425E-01  9.396E-01      61 A        42 A        30 A   
   2.25 keV   1.511E-01  9.621E-01      66 A        45 A        32 A   
   2.50 keV   1.593E-01  9.814E-01      72 A        48 A        35 A   
   2.75 keV   1.671E-01  9.981E-01      77 A        51 A        37 A   
   3.00 keV   1.745E-01  1.013E+00      82 A        54 A        39 A   
   3.25 keV   1.816E-01  1.025E+00      87 A        57 A        41 A   
   3.50 keV   1.885E-01  1.037E+00      92 A        60 A        43 A   
   3.75 keV   1.951E-01  1.046E+00      97 A        62 A        45 A   
   4.00 keV   2.015E-01  1.055E+00     102 A        65 A        47 A   
   4.50 keV   2.137E-01  1.070E+00     112 A        71 A        51 A   
