 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/120Cs_in_si.txt

 Ion = Cesium       [55] , Mass = 119.9207 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Cesium       [55] , Mass = 119.9207 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    8.171E-02  1.992E+00      38 A        14 A        10 A   
   1.10 keV   8.570E-02  2.089E+00      40 A        15 A        11 A   
   1.20 keV   8.951E-02  2.182E+00      41 A        15 A        11 A   
   1.30 keV   9.317E-02  2.269E+00      43 A        16 A        12 A   
   1.40 keV   9.669E-02  2.353E+00      44 A        16 A        12 A   
   1.50 keV   1.001E-01  2.432E+00      46 A        17 A        12 A   
   1.60 keV   1.034E-01  2.509E+00      47 A        17 A        13 A   
   1.70 keV   1.065E-01  2.582E+00      48 A        18 A        13 A   
   1.80 keV   1.096E-01  2.653E+00      49 A        18 A        13 A   
   2.00 keV   1.156E-01  2.786E+00      52 A        19 A        14 A   
   2.25 keV   1.226E-01  2.941E+00      55 A        20 A        14 A   
   2.50 keV   1.292E-01  3.084E+00      57 A        21 A        15 A   
   2.75 keV   1.355E-01  3.218E+00      60 A        22 A        16 A   
   3.00 keV   1.415E-01  3.343E+00      63 A        22 A        16 A   
   3.25 keV   1.473E-01  3.461E+00      65 A        23 A        17 A   
   3.50 keV   1.529E-01  3.572E+00      68 A        24 A        17 A   
   3.75 keV   1.582E-01  3.678E+00      70 A        25 A        18 A   
   4.00 keV   1.634E-01  3.778E+00      72 A        25 A        19 A   
   4.50 keV   1.733E-01  3.965E+00      76 A        27 A        20 A   
