 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/140Pr_in_si.txt

 Ion = Praseodymium [59] , Mass = 139.9091 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Praseodymium [59] , Mass = 139.9091 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    7.089E-02  1.958E+00      41 A        14 A        10 A   
   1.10 keV   7.435E-02  2.057E+00      43 A        15 A        11 A   
   1.20 keV   7.766E-02  2.150E+00      44 A        15 A        11 A   
   1.30 keV   8.083E-02  2.238E+00      46 A        16 A        12 A   
   1.40 keV   8.388E-02  2.322E+00      47 A        16 A        12 A   
   1.50 keV   8.682E-02  2.403E+00      49 A        17 A        12 A   
   1.60 keV   8.967E-02  2.480E+00      50 A        17 A        13 A   
   1.70 keV   9.243E-02  2.555E+00      51 A        18 A        13 A   
   1.80 keV   9.511E-02  2.627E+00      53 A        18 A        13 A   
   2.00 keV   1.003E-01  2.763E+00      55 A        19 A        14 A   
   2.25 keV   1.063E-01  2.921E+00      58 A        20 A        14 A   
   2.50 keV   1.121E-01  3.067E+00      61 A        21 A        15 A   
   2.75 keV   1.176E-01  3.204E+00      64 A        22 A        16 A   
   3.00 keV   1.228E-01  3.333E+00      66 A        22 A        16 A   
   3.25 keV   1.278E-01  3.455E+00      69 A        23 A        17 A   
   3.50 keV   1.326E-01  3.569E+00      71 A        24 A        17 A   
   3.75 keV   1.373E-01  3.679E+00      74 A        25 A        18 A   
   4.00 keV   1.418E-01  3.783E+00      76 A        25 A        18 A   
   4.50 keV   1.504E-01  3.977E+00      80 A        27 A        19 A   
