 ==================================================================
              Calculation using SRIM-2006 
              SRIM version ---> SRIM-2012.01
              Calc. date   ---> May 27, 2024 
 ==================================================================

 Disk File Name = range/si/223Ac_in_si.txt

 Ion = Actinium     [89] , Mass = 223.0191 amu

 Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV/(mg/cm2) 
 See bottom of Table for other Stopping units 

 Ion = Actinium     [89] , Mass = 223.0191 amu

   Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  Energy      Elec.      Nuclear     Range     Straggling   Straggling
-----------  ---------- ---------- ----------  ----------  ----------
999.999 eV    2.003E-01  1.867E+00      46 A        12 A         9 A   
   1.10 keV   2.101E-01  1.969E+00      47 A        13 A         9 A   
   1.20 keV   2.195E-01  2.065E+00      49 A        13 A        10 A   
   1.30 keV   2.284E-01  2.158E+00      51 A        14 A        10 A   
   1.40 keV   2.371E-01  2.247E+00      52 A        14 A        10 A   
   1.50 keV   2.454E-01  2.332E+00      54 A        15 A        10 A   
   1.60 keV   2.534E-01  2.414E+00      55 A        15 A        11 A   
   1.70 keV   2.612E-01  2.494E+00      57 A        15 A        11 A   
   1.80 keV   2.688E-01  2.571E+00      58 A        16 A        11 A   
   2.00 keV   2.833E-01  2.718E+00      61 A        16 A        12 A   
   2.25 keV   3.005E-01  2.890E+00      64 A        17 A        12 A   
   2.50 keV   3.168E-01  3.052E+00      66 A        18 A        13 A   
   2.75 keV   3.322E-01  3.204E+00      69 A        19 A        13 A   
   3.00 keV   3.470E-01  3.348E+00      72 A        19 A        14 A   
   3.25 keV   3.612E-01  3.485E+00      74 A        20 A        14 A   
   3.50 keV   3.748E-01  3.616E+00      77 A        20 A        15 A   
   3.75 keV   3.880E-01  3.741E+00      79 A        21 A        15 A   
   4.00 keV   4.007E-01  3.860E+00      81 A        22 A        15 A   
   4.50 keV   4.250E-01  4.086E+00      86 A        23 A        16 A   
